row_num,word,rightword,,w_count,r_count,old_r_count,soundex,dropThese?,RtoR,Remarks,mapping_type
1099,kelvin,calvin,#N/A,1,1050,51505,K415,,FALSE,,R1 2 R2
1100,kepri,capri,#N/A,,422,23887,K160,,FALSE,,W2R
1101,kerala,kerela,#N/A,45,1,,,,TRUE,,R2R
1102,kerala kasavu,kerela kasavu,#N/A,,,,,,FALSE,,R2R
1103,kerchief,handkerchiefs,kerchief,3,371,29396,K621,,FALSE,,R1 2 R2
1104,kerchief,shawls,kerchief,3,2231,,,1,FALSE,Not Sure,R1 2 R2
1105,kerchief,scarves,kerchief,3,5470,,,1,FALSE,Not Sure,R1 2 R2
1106,kerchief,scarves,#N/A,3,5470,,,1,FALSE,Not Sure,R1 2 R2
1107,kerele,kerela,#N/A,,1,,,,FALSE,,W2R
1108,kesavu,kasavu,#N/A,,103,,,,FALSE,,W2R
1109,khaadi,khadi,#N/A,1,847,,,,FALSE,,W2R
1110,khadim,khadim,#N/A,,,62705,K350,,TRUE,,R2R
1111,khadims,khadims,#N/A,,,126584,K352,,TRUE,,R2R
1112,khhalisi,khhalisi,#N/A,,,11828,K420,,TRUE,,R2R
1113,khun,khun,#N/A,,,,,,TRUE,,R2R
1114,khuna,khun,#N/A,,,,,,FALSE,,W2R
1115,khuun,khun,#N/A,,,,,,FALSE,,W2R
1116,kid,kids,kid,1802,9193,,,1,FALSE,Not Sure,R1 2 R2
1117,kid,infants,#N/A,1802,16402,,,1,FALSE,Not Sure,R1 2 R2
1118,kid's,infants,#N/A,1387,16402,,,1,FALSE,Not Sure,R1 2 R2
1119,kids,infants,#N/A,9193,16402,,,1,FALSE,Not Sure,R1 2 R2
1120,kids wear,kidswear,#N/A,,5,,,1,FALSE,Not Sure,R1 2 R2
1121,kidswear,infants,#N/A,5,16402,27627,K326,1,FALSE,,R1 2 R2
1122,kilam,kilim,#N/A,,21,,,,FALSE,,W2R
1123,kiliim,kilim,#N/A,,21,,,,FALSE,,W2R
1124,kitten heel,heels,#N/A,,20517,,,1,FALSE,,R1 2 R2
1125,kitten heels,heels,#N/A,,20517,,,1,FALSE,,R1 2 R2
1126,knapsack,backpacks,#N/A,,3901,,,,FALSE,,R1 2 R2
1127,knit legging,leggings,#N/A,,24525,,,1,FALSE,need to check,R1 2 R2
1128,knitwear,knit wear,#N/A,32,,31926,K536,,FALSE,,W2R
1129,korean,korean,#N/A,83,83,172782,K650,,TRUE,,R2R
1130,kosha,kosa,#N/A,1,48,,,,FALSE,,W2R
1131,kossa,kosa,#N/A,,48,,,,FALSE,,W2R
1132,kotha,kota,#N/A,,868,,,,FALSE,,R1 2 R2
1133,kotta,kota,#N/A,,868,,,,FALSE,,W2R
1134,kruits,kurtis,#N/A,,56222,13555,K632,,FALSE,,W2R
1135,krurta,kurta,#N/A,,123207,12634,K663,,FALSE,,W2R
1136,krurti,kurtis,#N/A,,56222,13956,K663,,FALSE,,W2R
1137,krutha,kurtas,#N/A,,70622,25256,K630,,FALSE,,W2R
1138,kruthi,kurtis,#N/A,,56222,19819,K630,,FALSE,,W2R
1139,kudthas,kurtas,#N/A,,70622,46803,K320,,FALSE,,W2R
1140,kul u,kullu,#N/A,,16,,,1,FALSE,Not Sure,W2R
1141,kulu,kullu,#N/A,,16,,,,FALSE,,W2R
1142,kun dan,kundan,#N/A,,9774,,,,FALSE,Not Sure,W2R
1143,kuppadam,kuppadam,#N/A,2,2,29799,K135,,TRUE,,R2R
1144,kurei,kurti,#N/A,,7598,854,K600,,FALSE,,W2R
1145,kuries,kurtis,#N/A,,56222,44856,K620,,FALSE,,W2R
1146,kurrha,kurtas,#N/A,,70622,30781,K600,,FALSE,,W2R
1147,kurrhas,kurtas,#N/A,,70622,34620,K620,,FALSE,,W2R
1148,kurrhi,kurtis,#N/A,,56222,17480,K600,,FALSE,,W2R
1149,kurrhis,kurtis,#N/A,,56222,30614,K620,,FALSE,,W2R
1150,kurries,kurtis,#N/A,,56222,14611,K620,,FALSE,,W2R
1151,kurrthies,kurtis,#N/A,,56222,128,K632,,FALSE,,W2R
1152,kurt,kurtis,#N/A,,56222,,,,FALSE,,W2R
1153,kurta,kurtas,kurta,123207,70622,,,,FALSE,,R1 2 R2
1154,kurta,kurtas,kurta,123207,70622,,,1,FALSE,,R1 2 R2
1155,kurta,kurtas,#N/A,123207,70622,,,1,FALSE,,R1 2 R2
1156,kurta pyjama,kurta pyjama,#N/A,,,,,,TRUE,"changed from ""kurta pyjama sets""",R1 2 R2
1157,kurta pyjama set,kurta pyjama,#N/A,,,,,,FALSE,,R1 2 R2
1158,kurta set,kurta suit sets,#N/A,,,,,,FALSE,,R1 2 R2
1159,kurta sets,kurta suit sets,kurta sets,,,,,,FALSE,,R1 2 R2
1160,kurta suit,kurta suit sets,#N/A,,,,,,FALSE,,R1 2 R2
1161,kurtafor,kurtas,#N/A,,70622,22760,K631,,FALSE,,W2R
1162,kurtas,kurtas,#N/A,70622,70622,,,,TRUE,,R2R
1163,kurtaset,kurta suit sets,#N/A,3,,,,1,FALSE,Not Sure,R1 2 R2
1164,kurtasets,kurta suit sets,#N/A,,,,,1,FALSE,Not Sure,R1 2 R2
1165,kurtasfor,kurtas,#N/A,,70622,19064,K632,,FALSE,,W2R
1166,kurtasuits,kurta suit sets,#N/A,,,,,,FALSE,,R1 2 R2
1167,kurtavset,kurta set,#N/A,,,12844,K631,,FALSE,,W2R
1168,kurtha,kurtas,#N/A,8,70622,,,,FALSE,,R1 2 R2
1169,kurthad,kurtas,#N/A,,70622,133267,K633,,FALSE,,W2R
1170,kurthas,kurtas,#N/A,,70622,,,,FALSE,,R1 2 R2
1171,kurthaset,kurta suit sets,#N/A,,,49914,K632,,FALSE,,R1 2 R2
1172,kurthasets,kurta suit sets,#N/A,,,52009,K632,,FALSE,,R1 2 R2
1173,kurthee,kurtis,#N/A,,56222,12027,K630,,FALSE,,W2R
1174,kurthees,kurtis,#N/A,,56222,154565,K632,,FALSE,,W2R
1175,kurthi,kurtis,#N/A,,56222,,,,FALSE,,R1 2 R2
1176,kurthid,kurtis,#N/A,,56222,59634,K633,,FALSE,,W2R
1177,kurthied,kurtis,#N/A,,56222,200,K633,,FALSE,,W2R
1178,kurthirs,kurtis,#N/A,,56222,14753,K636,,FALSE,,W2R
1179,kurthis,kurtis,#N/A,,56222,,,,FALSE,,R1 2 R2
1180,kurthiset,kurta suit sets,#N/A,,,11969,K632,,FALSE,,R1 2 R2
1181,kurti,kurtis,#N/A,7598,56222,,,,FALSE,,R1 2 R2
1182,kurtied,kurtis,#N/A,,56222,38211,K633,,FALSE,,W2R
1183,kurtirs,kurtis,#N/A,,56222,58295,K636,,FALSE,,W2R
1184,kurtis,kurtis,#N/A,56222,56222,,,,TRUE,,R2R
1185,kurtisets,kurta suit sets,#N/A,,,23599,K632,,FALSE,,R1 2 R2
1186,kuryha,kurtas,#N/A,,70622,35838,K600,,FALSE,,W2R
1187,kuryhas,kurtas,#N/A,,70622,26699,K620,,FALSE,,W2R
1188,kuryhi,kurtis,#N/A,,56222,20572,K600,,FALSE,,W2R
1189,kuryhis,kurtis,#N/A,,56222,25917,K620,,FALSE,,W2R
1190,kuryhs,kurtas,#N/A,,70622,430,K620,,FALSE,,W2R
1191,kuryies,kurtis,#N/A,,56222,14361,K620,,FALSE,,W2R
1192,kuryiz,kurtis,#N/A,,56222,228,K620,,FALSE,,W2R
1193,kutch foot wear,kutch footwear,#N/A,,,,,1,FALSE,Not Sure,R2R
1194,kutchi,kutch,#N/A,60,389,,,,FALSE,,W2R
1195,kutchi slippers,kutch footwear,#N/A,,,,,1,FALSE,Not Sure,R1 2 R2
1196,kutha,kurtas,#N/A,,70622,3875,K300,,FALSE,,W2R
1197,kuthas,kurtas,#N/A,,70622,179554,K320,,FALSE,,W2R
1198,kuthis,kurtis,#N/A,,56222,156766,K320,,FALSE,,W2R
1199,kutries,kurtis,#N/A,,56222,16237,K362,,FALSE,,W2R
1200,kutrta,kurtas,#N/A,,70622,20897,K363,,FALSE,,W2R
1201,kutrti,kurtis,#N/A,,56222,15695,K363,,FALSE,,W2R
,kudtha,kurtas,,,70622,,,,,,W2R
,kudtha,kurtas,,,70622,,,,,,W2R
1202,kutthas,kurtas,#N/A,,70622,15401,K320,,FALSE,,W2R
1203,kutuis,kurtas,#N/A,,70622,11340,K320,,FALSE,,W2R
1204,kylim,kilim,#N/A,,21,,,,FALSE,,W2R
1205,kylum,kilim,#N/A,,21,,,,FALSE,,W2R
1206,lac,kundan,#N/A,8,9774,,,?,FALSE,Not Sure,R1 2 R2
1207,lacquer,meenakari,lacquer,285,1749,,,1,FALSE,Not Sure,R1 2 R2
1208,lacquer,kundan,#N/A,285,9774,,,1,FALSE,Not Sure,R1 2 R2
1209,ladies,women,#N/A,430,895690,,,,FALSE,,R1 2 R2
1210,ladiestop,women tops,#N/A,,,768,L323,,FALSE,,R1 2 R2
1211,ladki,girls,#N/A,,101217,52261,L320,,FALSE,,R1 2 R2
1212,ladkiyon,girls,#N/A,,101217,25686,L325,,FALSE,,R1 2 R2
1213,lady,women,#N/A,2003,895690,,,,FALSE,,R1 2 R2
1214,lagenga,lehenga,#N/A,,7996,18181,L252,,FALSE,,W2R
1215,laggiens,leggings,#N/A,,24525,11919,L252,,FALSE,,W2R
1216,laggies,leggings,#N/A,,24525,48214,L220,,FALSE,,W2R
1217,laggin,leggings,#N/A,,24525,918,L250,,FALSE,,W2R
1218,laggis,leggings,#N/A,,24525,14828,L220,,FALSE,,W2R
1219,lagines,laggings,#N/A,,1,22735,L252,,FALSE,,W2R
1220,lagins,leggings,#N/A,,24525,4424,L252,,FALSE,,W2R
1221,lahaga,lehenga,#N/A,,7996,47577,L200,,FALSE,,W2R
1222,lahangas,lehenga,#N/A,,7996,30472,L522,,FALSE,,W2R
1223,lahega,lehenga,#N/A,,7996,30649,L200,,FALSE,,W2R
1224,lahengas,lehenga,#N/A,,7996,18800,L522,,FALSE,,W2R
1225,lahga,lehenga,#N/A,,7996,3731,L200,,FALSE,,W2R
1226,lakers,lakers,#N/A,5,5,18068,L262,,TRUE,,R2R
1227,lakhani,lakhani,#N/A,117,117,71080,L250,,TRUE,,R2R
1228,lakhnavi,lucknow,#N/A,3,59,84257,L251,,FALSE,,W2R
1229,lalchi,lalchi,#N/A,,,14052,L420,,TRUE,,R2R
1230,langa,lehenga,#N/A,,7996,,,,FALSE,telugu - langa voni (lehenga - choli),R1 2 R2
1231,langha,lehenga,#N/A,,7996,119120,L520,,FALSE,,W2R
1232,lanhga,lehenga,#N/A,,7996,25301,L520,,FALSE,,W2R
1233,laptop,laptop bags,#N/A,3972,,,,1,FALSE,,R1 2 R2
1234,laptop bag,laptop bags,#N/A,,,,,1,FALSE,,R1 2 R2
1235,laptop bags,laptop bags,#N/A,,,,,,TRUE,,R2R
1236,laptopba,laptop bags,#N/A,,,,,,FALSE,,W2R
1237,laptopbags,laptop bags,#N/A,,,,,1,FALSE,,R1 2 R2
1238,latches,brooches & pins,#N/A,,,,,1,FALSE,,R1 2 R2
1239,lather,leather,#N/A,77,47905,,,,FALSE,,W2R
1240,lauren,lauren,#N/A,30,30,13349,L650,,TRUE,,R2R
1241,lavalier,pendants,#N/A,,29258,,,,FALSE,also microphone,R1 2 R2
1242,laxmipati,laxmipati,#N/A,,,14385,L251,,TRUE,,R2R
1243,layered necklace,necklaces,#N/A,,27058,,,1,FALSE,,R1 2 R2
1244,ldress,dresses,#N/A,,79789,1005,L362,,FALSE,,W2R
1245,leanth,length,#N/A,,480889,107939,L530,,FALSE,,W2R
1246,leat her,leather,#N/A,,47905,,,,FALSE,,W2R
1247,leather,leather,#N/A,47905,47905,,,,TRUE,,R2R
1248,lebron,lebron,#N/A,11,11,53089,L165,,TRUE,,R2R
1249,ledhar,leather,#N/A,,47905,56969,L360,,FALSE,,W2R
1250,ledij,women,#N/A,,895690,22321,L320,,FALSE,,W2R
1251,ledise,women,#N/A,,895690,21121,L320,,FALSE,,W2R
1252,ledish,women,#N/A,,895690,35516,L320,,FALSE,,W2R
1253,leecoper,leecooper,#N/A,,,33472,L216,,FALSE,,W2R
1254,leecopper,leecooper,#N/A,,,26935,L216,,FALSE,,W2R
1255,legeens,leggings,#N/A,,24525,13655,L252,,FALSE,,W2R
1256,legengha,lehenga,#N/A,,7996,265,L252,,FALSE,,W2R
1257,leggen,leggings,#N/A,,24525,28475,L250,,FALSE,,W2R
1258,leggies,leggings,#N/A,,24525,127040,L220,,FALSE,,W2R
1259,leggigngs,leggings,#N/A,,24525,12966,L225,,FALSE,,W2R
1260,leggine,leggings,#N/A,,24525,24292,L250,,FALSE,,W2R
1261,legging,leggings,#N/A,389,24525,,,,FALSE,,R1 2 R2
1262,leggings,leggings,leggings,24525,24525,,,,TRUE,,R2R
1263,leggings,leggings,#N/A,24525,24525,,,1,TRUE,repeated,R2R
1264,leghanga,lehenga,#N/A,,7996,35920,L252,,FALSE,,W2R
1265,leghenga,lehenga,#N/A,,7996,13909,L252,,FALSE,,W2R
1266,legies,leggings,#N/A,,24525,23567,L220,,FALSE,,W2R
1267,legince,leggings,#N/A,,24525,16990,L252,,FALSE,,W2R
1268,legine,leggings,#N/A,,24525,11373,L250,,FALSE,,W2R
1269,legther,leather,#N/A,,47905,11248,L236,,FALSE,,W2R
1270,lehaga,lehenga,#N/A,,7996,5261,L200,,FALSE,,W2R
1271,lehana,lehenga,#N/A,,7996,470,L500,,FALSE,,W2R
1272,lehangad,lehenga,#N/A,,7996,166,L523,,FALSE,,W2R
1273,lehangas,lehenga,#N/A,,7996,30472,L522,,FALSE,,W2R
1274,lehanges,lehenga,#N/A,,7996,13194,L522,,FALSE,,W2R
1275,lehegas,lehenga,#N/A,,7996,12636,L220,,FALSE,,W2R
1276,lehegha,lehenga,#N/A,,7996,12910,L200,,FALSE,,W2R
1277,lehenga,lehenga,#N/A,7996,7996,,,,TRUE,,R2R
1278,lehenga choli,lehenga,#N/A,,7996,,,1,FALSE,,R1 2 R2
1279,lehengacholi,lehenga,#N/A,,7996,,,1,FALSE,,R1 2 R2
1280,lehengas,lehenga,#N/A,3,7996,,,1,FALSE,,R1 2 R2
1281,lelin,lenin,#N/A,,4,30561,L450,,FALSE,,W2R
1282,lenen,linen,#N/A,,16247,,,,FALSE,,W2R
1283,lenggings,leggings,#N/A,4,24525,14564,L525,,FALSE,,W2R
1284,lengha sari,sarees,#N/A,,119194,,,,FALSE,w1 r2,W2R
1285,lenghas,lehenga,#N/A,,7996,11551,L522,,FALSE,,W2R
1286,lengings,leggings,#N/A,,24525,13830,L525,,FALSE,,W2R
1287,lengins,leggings,#N/A,,24525,12306,L525,,FALSE,,W2R
1288,lenhanga,lehenga,#N/A,,7996,29096,L552,,FALSE,,W2R
1289,lenhenga,lehenga,#N/A,,7996,34501,L552,,FALSE,,W2R
1290,lenine,linen,#N/A,,16247,23945,L550,,FALSE,,W2R
1291,leninen,linen,#N/A,,16247,15641,L555,,FALSE,,W2R
1292,lenovo,lenovo,#N/A,,,17397,L510,,TRUE,,R2R
1293,lethar,leather,#N/A,,47905,,,,FALSE,,W2R
1294,lether,leather,#N/A,,47905,,,,FALSE,,W2R
1295,libad,libas,#N/A,,28,1564,L130,,FALSE,,W2R
1296,lilan,linen,#N/A,,16247,17188,L450,,FALSE,,W2R
1297,lilen,linen,#N/A,2,16247,121155,L450,,FALSE,,W2R
1298,lingerie,lingerie & innerwear,#N/A,52781,,,,1,FALSE,,R1 2 R2
1299,lingerie set,lingerie & innerwear,#N/A,,,,,1,FALSE,,R1 2 R2
1300,linin,linen,#N/A,1,16247,,,,FALSE,,W2R
1301,lirta,light,#N/A,,300725,11682,L630,,FALSE,,W2R
1302,liteforce,liteforce,#N/A,,,12804,L316,,TRUE,,R2R
1303,loafer,slip-on,#N/A,307,42875,,,1,FALSE,need to check,R1 2 R2
1304,loafers,slip-on,#N/A,5714,42875,,,1,FALSE,need to check,R1 2 R2
1305,locket,pendants,locket,76,29258,,,,FALSE,,R1 2 R2
1306,locket,necklaces & pendants,#N/A,76,,,,1,FALSE,,R1 2 R2
1307,lockets,pendants,#N/A,,29258,,,,FALSE,,R1 2 R2
1308,lofar,loafer,#N/A,,307,,,,FALSE,,W2R
1309,lofares,loafers,#N/A,,5714,11525,L162,,FALSE,,W2R
1310,loffer,loafers,loffer,,5714,11525,L162,,FALSE,,W2R
1311,loffer,loafer,#N/A,,307,,,1,FALSE,,W2R
1312,loffers,loafers,loffers,,5714,11525,L162,,FALSE,,W2R
1313,loffers,loafer,loffers,,307,,,1,FALSE,,W2R
1314,loffers,loafer,#N/A,,307,,,1,FALSE,,W2R
1315,longfrocks,long frocks,#N/A,,,61126,L521,,FALSE,,W2R
1316,longkurtis,long kurtis,#N/A,,,12179,L526,,FALSE,,W2R
1317,longlength,longlength,#N/A,,,17136,L524,,TRUE,,W2R
1318,longpant,long pants,#N/A,,,38764,L521,,FALSE,,W2R
1319,longpants,long pants,#N/A,,,22306,L521,,FALSE,,W2R
1320,longpen,longpen,#N/A,,,23087,L521,,TRUE,,W2R
1321,longpent,long pants,#N/A,,,12246,L521,,FALSE,,W2R
1322,longskirt,long skirts,#N/A,,,11598,L526,,FALSE,,W2R
1323,longskirts,long skirts,#N/A,,,20300,L526,,FALSE,,W2R
1324,longtop,long tops,#N/A,,,15793,L523,,FALSE,,W2R
1325,longtops,long tops,#N/A,,,57460,L523,,FALSE,,W2R
1326,loofer,loafers,#N/A,,5714,2125,L160,,FALSE,,W2R
1327,lounge,lounge wear sets,#N/A,37086,,,,1,FALSE,,R1 2 R2
1328,lounge pants,pyjamas,#N/A,,26800,,,1,FALSE,,R1 2 R2
1329,lounge wear,night & lounge wear,lounge wear,,,,,1,FALSE,,R1 2 R2
1330,lounge wear,lounge wear sets,#N/A,,,,,1,FALSE,,R1 2 R2
1331,loungepant,pyjamas,#N/A,,26800,,,1,FALSE,,W2R
1332,loungepants,pyjamas,#N/A,5,26800,,,1,FALSE,,W2R
1333,loungewear,lounge wear sets,#N/A,11553,,,,1,FALSE,,R1 2 R2
1334,lower,track pants,#N/A,249,,,,,FALSE,,R1 2 R2
1335,lowers,track pants,#N/A,19,,,,,FALSE,,R1 2 R2
,lower for,track pants,#N/A,,,,,,FALSE,,W2R
,lowers for,track pants,#N/A,,,,,,FALSE,,W2R
1336,lowprice,low price,#N/A,,,14501,L162,,FALSE,,W2R
1337,lucent,lucent,#N/A,3,3,21548,L253,,TRUE,,W2R
1338,lurtha,kurta,#N/A,,123207,14063,L630,,FALSE,,W2R
1339,lwomen,women,#N/A,,895690,21876,L550,,FALSE,,W2R
1340,machine,gadgets,machine,58547,320,,,,FALSE,,R1 2 R2
1341,machine,appliances,#N/A,58547,59,,,1,FALSE,,R1 2 R2
1342,machines,gadgets,machines,102,320,,,,FALSE,,R1 2 R2
1343,machines,appliances,#N/A,102,59,,,1,FALSE,,R1 2 R2
1344,madubani,madhubani,#N/A,,482,,,,FALSE,,W2R
1345,madubhani,madhubani,#N/A,,482,,,,FALSE,,W2R
1346,madubni,madhubani,#N/A,,482,,,,FALSE,,W2R
1347,magalsurat,mangalsutra,#N/A,,4341,110,M242,,FALSE,,W2R
1348,maggam,madame,#N/A,,1415,11786,M250,1,FALSE,need to check,W2R
1349,magma,magma,#N/A,1,1,17768,M250,,TRUE,,R2R
1350,maheshwar,maheshwari,#N/A,5,516,,,,FALSE,,W2R
1351,maheswar,maheshwari,#N/A,,516,,,,FALSE,,W2R
1352,maheswari,maheshwari,#N/A,5,516,,,,FALSE,,R2R
1353,maisure,mysore,#N/A,,1641,,,,FALSE,,W2R
1354,malwa,chanderi,#N/A,2,9667,,,,FALSE,need to be checked,W2R
1355,man,men,#N/A,1518,460796,,,,FALSE,,W2R
1356,man's,men,#N/A,24,460796,,,,FALSE,,W2R
1357,manacle,bracelets & bangles,#N/A,,,,,,FALSE,need to check,R1 2 R2
1358,mangal,mangalgiri,#N/A,,123,,,1,FALSE,,W2R
1359,mangal giri,mangalgiri,#N/A,,123,,,,FALSE,,W2R
1360,mangalagiri,mangalgiri,#N/A,38,123,,,,FALSE,,W2R
1361,mangelsuter,mangalsutra,#N/A,,4341,442,M524,,FALSE,,W2R
1362,manglagiri,mangalgiri,#N/A,,123,,,,FALSE,,W2R
1363,manipuri,manipuri,#N/A,237,237,22225,M516,,TRUE,,R2R
1364,mansweatshirt,men sweatshirts,#N/A,,40922,451,M523,,FALSE,,W2R
1365,mantshirts,men tshirts,#N/A,,,180,M532,,FALSE,,W2R
1366,mantua,gowns,#N/A,,8206,,,,FALSE,check,R1 2 R2
1367,manyavar,manyavar,#N/A,978,978,40559,M516,,TRUE,,R2R
1368,manyawar,manyavar,#N/A,,978,17248,M560,,FALSE,,W2R
1369,marathon,marathon,#N/A,50,50,15886,M635,,TRUE,,R2R
1370,married,married,#N/A,17,17,23158,M630,,TRUE,,R2R
1371,masakali,masakali,#N/A,251,251,20174,M224,,TRUE,,R2R
1372,mashroo,mashru,#N/A,,6,,,,FALSE,,W2R
1373,mashruu,mashru,#N/A,,6,,,,FALSE,,W2R
1374,masroo,mashru,#N/A,,6,,,,FALSE,,W2R
1375,masru,mashru,#N/A,,6,,,,FALSE,,W2R
1376,mastani,mastani,#N/A,2,2,18883,M235,,TRUE,,R2R
1377,matenarniti,maternity,#N/A,,4922,148,M356,,FALSE,,W2R
1378,material,dress materials,#N/A,24119,,,,,FALSE,,R1 2 R2
1379,maxidresses,maxi dresses,#N/A,,,29391,M236,,FALSE,,W2R
1380,maxima,maxima,#N/A,350,350,19144,M250,,TRUE,,R2R
1381,maysor,mysore,#N/A,,1641,,,,FALSE,,W2R
1382,meatril,material,#N/A,,24119,84274,M364,,FALSE,,W2R
1383,meena,meenakari,#N/A,107,1749,,,,FALSE,,W2R
1384,meena kari,meenakari,#N/A,,1749,,,,FALSE,,W2R
1385,mehrun,maroon,#N/A,1,46672,11499,M650,,FALSE,,W2R
1386,mekap,makeup,#N/A,,11279,13733,M210,,FALSE,,W2R
1387,men's,men,#N/A,6455,460796,,,,FALSE,,W2R
1388,menjacket,men jackets,#N/A,,,19224,M522,,FALSE,,W2R
1389,menjeans,men jeans,#N/A,,,12106,M525,,FALSE,,W2R
1390,mens wear,menswear,#N/A,,853,,,?,FALSE,,W2R
1391,menshirt,men shirts,#N/A,1,,62841,M526,,FALSE,,W2R
1392,menshirts,men shirts,#N/A,,,16898,M526,,FALSE,,W2R
1393,menshoes,men shoes,#N/A,,,33466,M522,,FALSE,,W2R
1394,mensjacket,men jacket,#N/A,,,23507,M522,,FALSE,,W2R
1395,menstrousers,men trousers,#N/A,,49974,168,M523,,FALSE,,W2R
1396,menstshirts,men tshirts,#N/A,,,14086,M523,,FALSE,,W2R
1397,mentshirt,men tshirts,#N/A,,,509,M532,,FALSE,,W2R
1398,mentshirts,men tshirts,#N/A,,,17238,M532,,FALSE,,W2R
1399,mercurial,mercurial,#N/A,1,1,20463,M626,,TRUE,,R2R
1400,metanity,maternity,#N/A,,4922,636,M353,,FALSE,,W2R
1401,metarnitie,maternity,#N/A,,4922,224,M365,,FALSE,,W2R
1402,meternity,maternity,#N/A,4,4922,,,,FALSE,,W2R
1403,metiral,material,#N/A,,24119,26023,M364,,FALSE,,W2R
1404,metireal,material,#N/A,,24119,42691,M364,,FALSE,,W2R
1405,metireals,materials,#N/A,,1163,18420,M364,,FALSE,,W2R
1406,metiriyal,material,#N/A,,24119,14196,M364,,FALSE,,W2R
1407,metiriyals,materials,#N/A,,1163,17152,M364,,FALSE,,W2R
1408,metronaut,metronaut,#N/A,,,62751,M365,,TRUE,,R2R
1409,mettirial,material,#N/A,,24119,11396,M364,,FALSE,,W2R
1410,mheshwar,maheshwari,#N/A,,516,,,,FALSE,,W2R
1411,mheshwari,maheshwari,#N/A,,516,,,,FALSE,missing letter(corpus),W2R
1412,middies,middies,#N/A,,,79560,M320,,TRUE,,R2R
1413,middis,middies,#N/A,,,43101,M320,,FALSE,,W2R
1414,middys,midi,#N/A,,8221,13699,M320,,FALSE,,R1 2 R2
1415,middy,midi,#N/A,2,8221,,,,FALSE,,R1 2 R2
1416,mina,meenakari,#N/A,31,1749,,,,FALSE,,W2R
1417,minakari,meenakari,#N/A,18,1749,,,,FALSE,,W2R
1418,miniadaure,clutches & wristlets,#N/A,,,,,,FALSE,check (minature),R1 2 R2
1419,mixand,mix and,#N/A,,,15306,M253,,FALSE,,W2R
1420,mixmatch,mixmatch,#N/A,2,2,33688,M253,,TRUE,check,R2R
1421,mizuno,mizuno,#N/A,,,13266,M250,,TRUE,,R2R
1422,mobile,smart phones,#N/A,1445,,,,,FALSE,,R1 2 R2
1423,mobile phone,smart phones,#N/A,,,,,,FALSE,,R1 2 R2
1424,mobiles,smart phones,#N/A,,,,,,FALSE,,R1 2 R2
1425,mojaries,mojaris,#N/A,2,109,,,,FALSE,,R1 2 R2
1426,mojaries kutch,kutch footwear,#N/A,,,,,1,FALSE,check,R1 2 R2
1427,mojdi,mojaris,mojdi,,109,138719,M230,,FALSE,check,R1 2 R2
1428,mojdi,juttis,#N/A,,1934,,,1,FALSE,,R1 2 R2
1429,mojdis,mojaris,#N/A,,109,,,,FALSE,,R1 2 R2
1430,moje,socks & stockings,#N/A,,,,,,FALSE,translation,W2R
1431,mojri,mojaris,mojri,,109,3923,M260,,FALSE,,W2R
1432,mojri,juttis,#N/A,,1934,,,1,FALSE,w1 r2,W2R
1433,mojris,mojaris,mojris,11,109,734,M262,,FALSE,,W2R
1434,mojris,juttis,#N/A,11,1934,,,1,FALSE,w1 r2,W2R
1435,mojris kutch,kutch footwear,#N/A,,,,,1,FALSE,w1 r2,W2R
1436,mojris rajashthan,mojari,#N/A,,35,,,1,FALSE,,W2R
1437,molkalmurru,molkalmuru,#N/A,,,,,,FALSE,,W2R
1438,maternal,maternity,,,4922,,,,,check,R1 2 R2
1439,mom,maternity,#N/A,2131,4922,,,1,FALSE,,R1 2 R2
1440,money bag,wallets,#N/A,,57347,,,,FALSE,check,R1 2 R2
1441,money-bag,wallets,money-bag,1,57347,,,1,FALSE,,R1 2 R2
1442,money-bag,clutches & wristlets,#N/A,1,,,,1,FALSE,,R1 2 R2
1443,moneybag,clutches & wristlets,#N/A,,,,,1,FALSE,w1 r2,W2R
1444,monkeycap,monkey cap,#N/A,,,12463,M522,,FALSE,,W2R
1445,monticarlo,montecarlo,#N/A,,1,40936,M532,,FALSE,,W2R
1446,morden,modern,#N/A,6,3414,70027,M635,,FALSE,,W2R
1447,mordern,modern,#N/A,1,3414,42986,M636,,FALSE,,W2R
1448,mother,maternity,#N/A,727,4922,,,,FALSE,,R1 2 R2
1449,muffs,muffs,#N/A,16,16,17777,M120,,TRUE,,R2R
1450,mukeish,mukaish,#N/A,2,43,,,,FALSE,,W2R
1451,mukesh,mukaish,#N/A,4,43,,,,FALSE,,W2R
1452,mukluk,boots,#N/A,,6237,,,,FALSE,check,R1 2 R2
1453,mulakalamuru,molkalmuru,#N/A,,,,,,FALSE,,W2R
1454,mulberi,mulberry,#N/A,,91,,,,FALSE,,W2R
1455,mulbery,mulberry,#N/A,,91,,,,FALSE,,W2R
1456,mulburry,mulberry,#N/A,,91,,,,FALSE,,W2R
1457,mulkalmuru,molkalmuru,#N/A,,,,,,FALSE,,W2R
1458,murta,kurta,#N/A,,123207,32529,M630,,FALSE,,W2R
1459,musted,musted,#N/A,5,5,26459,M233,,TRUE,,R2R
1460,mwomen,women,#N/A,,895690,14413,M550,,FALSE,,W2R
1461,mysore,mysore,#N/A,1641,1641,,,,TRUE,,R2R
1462,nackles,necklaces,#N/A,,27058,31763,N242,,FALSE,,W2R
1463,nagara,nagras,#N/A,,,,,,FALSE,,W2R
